periode_data;gedung;kabupaten_kota;kecamatan;kelurahan;rw;alamat;status_rw_kumuh;isp;skema_penyediaan;jumlah_wifi;longitude;latitude;besaran_bandwidth;status
202306;MOLECOOL;Jakarta Selatan;Mampang Prapatan;Bangka;-;Jl. Kemang Raya Depan Kampus IBS (INDONESIA BANKING SCHOOL);Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.26354;106.81606;10-30- Mbps;online
202306;MOLECOOL;Jakarta Selatan;Mampang Prapatan;Bangka;-;Jl. Raya Kemang sebrang plaza adorama-desa bangka-kec.mampang prapatan-kota jakarta selatan-propinsi DKI Jakarta;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.25857;106.81514;10-30- Mbps;online
202306;MOLECOOL;Jakarta Selatan;Mampang Prapatan;Bangka;-;Jl. Raya Kemang sebrang plaza adorama-desa bangka-kec.mampang prapatan-kota jakarta selatan-propinsi DKI Jakarta;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.25857;106.81514;10-30- Mbps;online
202306;MOLECOOL;Jakarta Selatan;Mampang Prapatan;Bangka;-;Jl. Kemang Dalam VI;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.26899;106.81841;10-30- Mbps;online
202306;MOLECOOL;Jakarta Selatan;Mampang Prapatan;Bangka;-;Jl. Kemang Raya ( Samping SPBU - Depan Soverign 48);Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.266455;106.815812;10-30- Mbps;online
202306;MOLECOOL;Jakarta Selatan;Mampang Prapatan;Bangka;-;Jl. Kemang Utara;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.257655;106.820659486642;10-30- Mbps;online
202306;MOLECOOL;Jakarta Selatan;Mampang Prapatan;Bangka;-;Jl. Pelita (Samping Jembatan);Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.26714;106.813;10-30- Mbps;online
202306;MOLECOOL;Jakarta Selatan;Mampang Prapatan;Bangka;-;Kemang point, Jl. Kemang Raya, Bangka, Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12730;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;5;-6.28913;106.77673;10-30- Mbps;online
202306;MOLECOOL;Jakarta Selatan;Mampang Prapatan;Bangka;-;Kemang Square No. 3A, Jalan Kemang, RT.14/RW.1, Bangka, Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12730;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;4;-6.25551295526503;106.809685968715;10-30- Mbps;online
202306;MOLECOOL;Jakarta Selatan;Mampang Prapatan;Bangka;-;Jl. Taman Kemang No.32B, RT.14/RW.1, Bangka, Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12730;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;4;-6.25832756857555;106.809782020611;10-30- Mbps;online
202306;MOLECOOL;Jakarta Timur;Jatinegara;Kampung Melayu;-;Jl. Pirus;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.24088;106.8647;10-30- Mbps;online
202306;MOLECOOL;Jakarta Timur;Jatinegara;Rawa Bunga;-;Jl. Bekasi Timur II;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.219639;106.874169;10-30- Mbps;online
202306;MOLECOOL;Jakarta Timur;Kelapa Gading;Kelapa Gading Barat;-;Jl. Perintis Kemerdekaan;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.174339;106.89386;10-30- Mbps;online
202306;MOLECOOL;Jakarta Timur;Kramat Jati;Balekambang;-;Jl. Munggang  ( Sebrang Koperasi Jasa Keungan);Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.274073;106.854663;10-30- Mbps;online
202306;MOLECOOL;Jakarta Timur;Kramat Jati;Balekambang;-;Jl. Munggang  ( Sebrang Koperasi Jasa Keungan);Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.274073;106.854663;10-30- Mbps;online
202306;MOLECOOL;Jakarta Timur;Kramat Jati;Balekambang;-;Jl. Pucung (Samping Jl. Manunggal Xi);Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.284076;106.8503154064;10-30- Mbps;online
202306;MOLECOOL;Jakarta Timur;Kramat Jati;Batu Ampar;-;Jl. Raya Condet;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.273907;106.85761;10-30- Mbps;online
202306;MOLECOOL;Jakarta Timur;Kramat Jati;Cawang;-;Jl. Mayor Jenderal Sutoyo (Di Tengah Median Jl. Seberang Halte Kampus Uki);Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.24961111111111;106.873921805587;10-30- Mbps;online
202306;MOLECOOL;Jakarta Timur;Kramat Jati;Cawang;-;Jl. Dewi Sartika no.148, Cawang;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.249511;106.865864;10-30- Mbps;online
202306;MOLECOOL;Jakarta Timur;Kramat Jati;Cawang;-;Jl. Mayor Jendral Sutoyo No.5, Cawang, Kec. Kramat jati, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13630;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;1;-6.25325358597388;106.870150540505;10-30- Mbps;online
202306;MOLECOOL;Jakarta Timur;Kramat Jati;Cililitan;-;Jl. Cililitan Besar;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.264695;106.872327751406;10-30- Mbps;online
202306;MOLECOOL;Jakarta Timur;Kramat Jati;Dukuh;-;Jl. Bumi Pratama Raya;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.294307;106.875937;10-30- Mbps;online
202306;MOLECOOL;Jakarta Timur;Kramat Jati;Kramat Jati;-;Jl. Cililitan Besar (Pertigaan Jl. Kelapa Gading III);Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.26388;106.868695;10-30- Mbps;online
202306;MOLECOOL;Jakarta Timur;Kramat Jati;Kramat Jati;-;Jl. Datuk Tonggora ( Pertigaan Jl. Raya Bogor Samping Gardu PLN);Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.283651;106.871688870255;10-30- Mbps;online
202306;MOLECOOL;Jakarta Timur;Kramat Jati;Kramat Jati;-;Jl. Kerja Bakti;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.276972;106.8727;10-30- Mbps;online
202306;MOLECOOL;Jakarta Timur;Kramat Jati;Tengah;-;Jl. Raya Bogor;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.298175;106.870741819336;10-30- Mbps;online
202306;MOLECOOL;Jakarta Timur;Kramat Jati;Tengah;-;Jl. Raya Bogor, Halte Hek, Kampung Tengah;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.288422;106.870729;10-30- Mbps;online
202306;MOLECOOL;Jakarta Timur;Kramat Jati;Tengah;-;Jl. Raya Bogor, Halte Hek, Kampung Tengah;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.288422;106.870729;10-30- Mbps;online
202306;MOLECOOL;Jakarta Timur;Kramat Jati;Tengah;-;Jl. Raya Bogor sebrang Polsek Ciracas;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.29048147630363;106.871320368366;10-30- Mbps;online
202306;MOLECOOL;Jakarta Timur;Makasar;Cipinang Melayu;-;Jl. Jatiwaringin Raya;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.251253;106.909064;10-30- Mbps;online
202306;MOLECOOL;Jakarta Timur;Makasar;Kebon Pala;-;Jl. Jengki Utara;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.258191;106.87914;10-30- Mbps;online
202306;MOLECOOL;Jakarta Timur;Makasar;Makasar;-;Jl. Pusdiklat Depnaker;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.276941;106.877583333333;10-30- Mbps;online
202306;MOLECOOL;Jakarta Timur;Makasar;Makasar;-;Jl. Pusdiklat Depnaker;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.276941;106.877583333333;10-30- Mbps;online
202306;MOLECOOL;Jakarta Timur;Makasar;Makasar;-;Jl. Plk Ii (Pinggir Jembatan);Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.265064;106.874926756204;10-30- Mbps;online
202306;MOLECOOL;Jakarta Timur;Makasar;Pinang Ranti;-;Jl. Pondok Gede, Depan Tamini Square, Pinang Ranti;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.29053107795917;106.880483847167;10-30- Mbps;online
202306;RW TERPADU;Jakarta Barat;Grogol Petamburan;Tanjung Duren Selatan;5;Jl. Delima V No.23, Rt.8/Rw.5, Tj. Duren Sel., Kec. Grogol Petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Indonesia RT 08 /05 Depan Rumah No.23, Kel. Tanjung Duren Selatan, Kec. Grogol Petamburan, Kota Jakarta Barat;Sangat Ringan;Bali Tower;Jakwifi Apbd;1;-6.176755;106.78513;10-50 Mbps;online
202306;RW TERPADU;Jakarta Barat;Grogol Petamburan;Tanjung Duren Selatan;6;Jl Tanjung Duren Timur Rt 06 Rw 06 No.5  RT 06 / RW 06  Patokan Deket No.5 ( Chika klin Laundry Expires ), Kel. Tanjung Duren Selatan, Kec. Grogol Petamburan, Kota Jakarta Barat;Sedang;Bali Tower;Jakwifi Apbd;1;-6.178518;106.787521;10-50 Mbps;online
202306;RW TERPADU;Jakarta Barat;Grogol Petamburan;Tanjung Duren Selatan;6;Jl Tanjung Duren Timur Rt 08/06 RT 08/RW 06 Depan Pos RW 06, Kel. Tanjung Duren Selatan, Kec. Grogol Petamburan, Kota Jakarta Barat;Sedang;Bali Tower;Jakwifi Apbd;1;-6.179127;106.787962;10-50 Mbps;online
202306;RW TERPADU;Jakarta Barat;Grogol Petamburan;Tanjung Duren Utara;2;Jl. Tanjung Duren Utara 2 No.499, RT.5/RW.2, Kelurahan Tanjung Duren Utara, Kecamatan Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470 Kantor Sekretariat Rw 02;Non Kumuh;Remala Abadi;Jakwifi Apbd;1;-6.17159;106.78504;10-50 Mbps;online
202306;RW TERPADU;Jakarta Barat;Grogol Petamburan;Tanjung Duren Utara;3;Jl. Tanjung Duren Utara XI No.45, RT.1/RW.3, Kelurahan Tanjung Duren Utara, Kecamatan Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470 Masjid Al-Kautsar;Non Kumuh;Remala Abadi;Jakwifi Apbd;1;-6.16944;106.78058;10-50 Mbps;online
202306;RW TERPADU;Jakarta Barat;Grogol Petamburan;Tanjung Duren Utara;6;Jl. Lontar Timur RT.16/RW.6, Kelurahan Tanjung Duren Utara, Kecamatan Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470 Kantor Sekretariat RW.06;Non Kumuh;Remala Abadi;Jakwifi Apbd;1;-6.17972;106.78154;10-50 Mbps;online
202306;RW TERPADU;Jakarta Barat;Grogol Petamburan;Tomang;11;Jl Tomang Banjir Kanal RT 010 / RW 011 Depan rumah nomer 18, Kel. Tomang, Kec. Grogol Petamburan, Kota Jakarta Barat;Sedang;Bali Tower;Jakwifi Apbd;1;-6.169086;106.801879;10-50 Mbps;online
202306;RW TERPADU;Jakarta Barat;Grogol Petamburan;Tomang;11;Jl Tomang Banjir Kanal RT 09 / 011 Samping Masjid Jami - Annur, Kel. Tomang, Kec. Grogol Petamburan, Kota Jakarta Barat;Sedang;Bali Tower;Jakwifi Apbd;1;-6.168727;106.801866;10-50 Mbps;online
202306;RW TERPADU;Jakarta Barat;Grogol Petamburan;Tomang;11;Jl. Tomang Banjir Kanal RT 07 / RW 11 Depan Gg RT 07, Kel. Tomang, Kec. Grogol Petamburan, Kota Jakarta Barat;Sedang;Bali Tower;Jakwifi Apbd;1;-6.168318;106.801612;10-50 Mbps;online
202306;RW TERPADU;Jakarta Barat;Grogol Petamburan;Tomang;11;Jl. Tomang Banjir Kanal  RT 006 / RW 11 Ddpan rumah nomer 28 A, Kel. Tomang, Kec. Grogol Petamburan, Kota Jakarta Barat;Sedang;Bali Tower;Jakwifi Apbd;1;-6.168416;106.801301;10-50 Mbps;online
202306;RW TERPADU;Jakarta Barat;Grogol Petamburan;Tomang;12;Jl. Tomang Banjir Kanal Blok Baitu Rohman 1, RT.4/RW.12, Kelurahan Tomang, Kecamatan Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11440;Ringan;Remala Abadi;Jakwifi Apbd;1;-6.17167;106.80382;10-50 Mbps;online
202306;RPTRA;Jakarta Timur;Cakung;Cakung Barat;1;4, Jl. Raya Bekasi No.Km 22, RT.3/RW.1, Cakung Bar., Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13910;Non Kumuh;HSP;Jakwifi Apbd;1;6.183627497048079;106.93479143871053;10-50 Mbps;online
202306;RPTRA;Jakarta Timur;Cakung;Cakung Barat;10;RGTC RT  010 RW 10;Non Kumuh;HSP;Jakwifi Apbd;1;6.168782661712166;106.93832526754686;10-50 Mbps;online
202306;RPTRA;Jakarta Timur;Cakung;Cakung Barat;7;Jl.Tipar Cakung Pool Ppd Depo C,RT 01/007;Ringan;HSP;Jakwifi Apbd;1;6.17361454286299;106.9335681076056;10-50 Mbps;online
202306;RPTRA;Jakarta Timur;Cakung;Cakung Barat;8;Jl.Tipar Cakung Rusunawa Albo RT 005/08;Non Kumuh;HSP;Jakwifi Apbd;1;6.167263356974633;106.93356236198241;10-50 Mbps;online
202306;RPTRA;Jakarta Timur;Cakung;Cakung Timur;1;Jl. Pagar Jati RT 015 RW 01;Non Kumuh;HSP;Jakwifi Apbd;1;6.18260086547072;106.9578242963834;10-50 Mbps;online
202306;RPTRA;Jakarta Timur;Cakung;Jatinegara;10;Kp. Pulo Jahe RT 007 RW 10;Non Kumuh;HSP;Jakwifi Apbd;1;6.198066603713216;106.92352162521989;10-50 Mbps;online
202306;RPTRA;Jakarta Timur;Cakung;Penggilingan;0;Perkampungan Industri Kecil (PIK) Blok G No. 116;Non Kumuh;HSP;Jakwifi Apbd;1;6.205945869936174;106.93272579638358;10-50 Mbps;online
202306;RPTRA;Jakarta Timur;Cakung;Penggilingan;18;Jl. Boulevard Raya Dalam, Perum Taman Pulo Indah, RT 007 RW 18;Non Kumuh;HSP;Jakwifi Apbd;1;6.2011551688732265;106.93766112521995;10-50 Mbps;online
202306;RPTRA;Jakarta Timur;Cakung;Penggilingan;8;Rusun Komarudin RT 016 RW 08;Sedang;HSP;Jakwifi Apbd;1;6.208215338612651;106.9425256387107;10-50 Mbps;online
202306;RPTRA;Jakarta Timur;Cakung;Penggilingan;9;Jl. Rengas Elok Blok A9 RT 010 RW 09;Non Kumuh;HSP;Jakwifi Apbd;1;6.1944319335757205;106.94024329638341;10-50 Mbps;online
202306;RW TERPADU;Jakarta Barat;Palmerah;Jatipulo;8;Jl Semangka Iii Jatipulo RT 07 / RW 08 Depan Warung ibu Tini, Kel. Jatipulo, Kec. Palmerah, Kota Jakarta Barat;Berat;Bali Tower;Jakwifi Apbd;1;-6.18105;106.808389;10-50 Mbps;online
202306;RW TERPADU;Jakarta Barat;Palmerah;Jatipulo;9;Jl Semangka Iii  RT 009 / RW 09 Depan rumah no.6 , Kel. Jatipulo, Kec. Palmerah, Kota Jakarta Barat;Berat;Bali Tower;Jakwifi Apbd;1;-6.180802;106.806402;10-50 Mbps;online
202306;RW TERPADU;Jakarta Barat;Palmerah;Jatipulo;9;Jl Semangka Iv Gg Jawa RT 008 / RW 09 Depan rumah Bp Anda, Kel. Jatipulo, Kec. Palmerah, Kota Jakarta Barat;Berat;Bali Tower;Jakwifi Apbd;1;-6.180949;106.806909;10-50 Mbps;online
202306;RW TERPADU;Jakarta Barat;Palmerah;Jatipulo;9;Jl Semangka 4 RT 06 / RW 09 Depan rumah nomer 41, Kel. Jatipulo, Kec. Palmerah, Kota Jakarta Barat;Berat;Bali Tower;Jakwifi Apbd;1;-6.181247;106.80733;10-50 Mbps;online
202306;RW TERPADU;Jakarta Barat;Palmerah;Jatipulo;9;Jl. Semangka Iii RT 009 / RW 09 Depan rumah no. 11, Kel. Jatipulo, Kec. Palmerah, Kota Jakarta Barat;Berat;Bali Tower;Jakwifi Apbd;1;-6.181143;106.806478;10-50 Mbps;online
202306;RW TERPADU;Jakarta Barat;Palmerah;Kemanggisan;2;Jl. Anggrek Garuda D II, RT.2/RW.2, Kelurahan Kemanggisan, Kecamatan Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480;Non Kumuh;Remala Abadi;Jakwifi Apbd;1;-6.19092;106.79488;10-50 Mbps;online
202306;RW TERPADU;Jakarta Barat;Palmerah;Kemanggisan;3;Jl. Pakembangan 1/ Inspeksi Slipi No.2, RT.12/RW.3, Kelurahan Kemanggisan, Kecamatan Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480 Kantor Sekretariat RW 03 Kemanggisan;Non Kumuh;Remala Abadi;Jakwifi Apbd;1;-6.19637;106.7946;10-50 Mbps;online
202306;RW TERPADU;Jakarta Barat;Palmerah;Kemanggisan;4;Jl. Anggrek Cendrawasih 8B, RT.2/RW.4, Kelurahan Kemanggisan, Kecamatan Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480;Non Kumuh;Remala Abadi;Jakwifi Apbd;1;-6.19866;106.795;10-50 Mbps;online
202306;RW TERPADU;Jakarta Barat;Palmerah;Kota Bambu Selatan;3;Jl Ori Iii , Kota Bambu Selatan RT 007 / RW 03 Depan posyandu melati jaya, Kel. Kota Bambu Selatan, Kec. Palmerah, Kota Jakarta Barat;Sedang;Bali Tower;Jakwifi Apbd;1;-6.187357;106.80542;10-50 Mbps;online
202306;RW TERPADU;Jakarta Barat;Palmerah;Kota Bambu Selatan;3;Jl. Apus Iv Kota Bambu Selatan RT 05 / RW 03 Dirumah LT 2 Warung ibu wulan, Kel. Kota Bambu Selatan, Kec. Palmerah, Kota Jakarta Barat;Sedang;Bali Tower;Jakwifi Apbd;1;-6.187331;106.804653;10-50 Mbps;online
202306;RW TERPADU;Jakarta Barat;Palmerah;Kota Bambu Selatan;3;Jl Kota Bambu Selatan Vii Gg Ori I RT 012 / RW 03 Depan teras rumah no. 29 / Lapangan bulu tangkis RT 012, Kel. Kota Bambu Selatan, Kec. Palmerah, Kota Jakarta Barat;Sedang;Bali Tower;Jakwifi Apbd;1;-6.187602;106.806672;10-50 Mbps;online
202306;RW TERPADU;Jakarta Barat;Palmerah;Kota Bambu Selatan;3;Jl Kota Bambu Selatan Vii RT 001 / RW 03 Sebrang rumah no. 6, Kel. Kota Bambu Selatan, Kec. Palmerah, Kota Jakarta Barat;Sedang;Bali Tower;Jakwifi Apbd;1;-6.187129;106.806486;10-50 Mbps;online
202306;RW TERPADU;Jakarta Barat;Palmerah;Kota Bambu Utara;7;Jl Katalia I Timur RT/09/RW/07 Perempatan jl depan rumah no 30, Kel. Kota Bambu Utara, Kec. Palmerah, Kota Jakarta Barat;Sangat Ringan;Bali Tower;Jakwifi Apbd;1;-6.181610;106.801482;10-50 Mbps;online
202306;RW TERPADU;Jakarta Barat;Palmerah;Kota Bambu Utara;7;Jln.Wuluh 3 RT/05/ RW07 Depan Agen Brilink Rumah No 38, Kel. Kota Bambu Utara, Kec. Palmerah, Kota Jakarta Barat;Sangat Ringan;Bali Tower;Jakwifi Apbd;1;-6.18242;106.80227;10-50 Mbps;online
202306;RW TERPADU;Jakarta Barat;Palmerah;Palmerah;4;Jl Sulaiman Gg Amal V  RT 004 / RW 04 Depan rumah NO. 19, Kel. Palmerah, Kec. Palmerah, Kota Jakarta Barat;Ringan;Bali Tower;Jakwifi Apbd;1;-6.200009;106.794732;10-50 Mbps;online
202306;RW TERPADU;Jakarta Barat;Palmerah;Palmerah;4;Jl Sulaiman Gg Amal 3 RT 003 / 04  Depan rumah No 13, Kel. Palmerah, Kec. Palmerah, Kota Jakarta Barat;Ringan;Bali Tower;Jakwifi Apbd;1;-6.200018;106.795352;10-50 Mbps;online
202306;RW TERPADU;Jakarta Barat;Palmerah;Palmerah;4;Jl Sulaiman Gg Amal I RT 08 / 04 Samping Toko Nada No. 72, Kel. Palmerah, Kec. Palmerah, Kota Jakarta Barat;Ringan;Bali Tower;Jakwifi Apbd;1;-6.200444;106.796355;10-50 Mbps;online
202306;RW TERPADU;Jakarta Barat;Palmerah;Palmerah;8;Jl. Palem Utama No.13, RT.8/RW.8, Kelurahan Palmerah, Kecamatan Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480;Sedang;Remala Abadi;Jakwifi Apbd;1;-6.20611;106.79145;10-50 Mbps;online
202306;RW TERPADU;Jakarta Barat;Palmerah;Slipi;1;Jl. Ks tubun II Gg. RS Pelni No.19, RT.10/RW.1, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410 Kantor Sekretariat RW 01 Posyandu RW 01;Non Kumuh;Remala Abadi;Jakwifi Apbd;1;-6.19205;106.80315;10-50 Mbps;online
202306;RW TERPADU;Jakarta Barat;Palmerah;Slipi;4;Jl W2 RT 002 RW 04 (Pos Kamling RW 04 Kelurahan Slipi) Sekretariat RW04;Non Kumuh;Remala Abadi;Jakwifi Apbd;1;-6.19493;106.80055;10-50 Mbps;online
202306;MOLECOOL;Jakarta Selatan;Mampang Prapatan;Bangka;-;Jl. Kemang Raya No. 2 Jakarta 12730;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;3;-6.25573945524639;106.808649768715;10-30- Mbps;online
202306;MOLECOOL;Jakarta Selatan;Mampang Prapatan;Bangka;-;Jl. Taman Kemang No.32, RT.14/RW.1, Bangka, Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12730;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;3;-6.2579265;106.8098115;10-30- Mbps;online
202306;MOLECOOL;Jakarta Selatan;Mampang Prapatan;Kuningan Barat;-;Jl. HR Rasunasaid (Perempatan fly over gatsu);Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.236896;106.826854;10-30- Mbps;online
202306;MOLECOOL;Jakarta Selatan;Mampang Prapatan;Kuningan Barat;-;Jl. Jend. Gatot subroto (depan Mabes TNI);Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.23096;106.820299949192;10-30- Mbps;online
202306;MOLECOOL;Jakarta Selatan;Mampang Prapatan;Mampang Prapatan;2;Jl. Mampang Prapatan Raya 71-73 Mampang Prapatan Mampang Prapatan Jakarta Selatan DKI Jakarta, RT.1/RW.2, Tegal Parang, Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12790;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;3;-6.248790013056716;106.82693545421064;10-30- Mbps;online
202306;MOLECOOL;Jakarta Selatan;Mampang Prapatan;Pela Mampang;-;Jl. Bangka VIII (Pertigaan Samping Box Panel);Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.249528;106.814535529098;10-30- Mbps;online
202306;MOLECOOL;Jakarta Selatan;Mampang Prapatan;Pela Mampang;-;Jl. Bangka Raya (Depan Pintu Masuk Marbela Residance);Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.24761988861657;106.815022476198;10-30- Mbps;online
202306;MOLECOOL;Jakarta Selatan;Mampang Prapatan;Pela Mampang;-;Jl. Galindra;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.2496964868635;106.81058628514;10-30- Mbps;online
202306;MOLECOOL;Jakarta Selatan;Mampang Prapatan;Pela Mampang;-;Jl. Pd. Jaya Raya;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.248742;106.822228;10-30- Mbps;online
202306;MOLECOOL;Jakarta Selatan;Mampang Prapatan;Tegal Parang;-;jl. mampang prapatan raya depan CTK-desa tegal parang-kec.mampang prapatan-kota jakarta selatan-propinsi DKI Jakarta;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.24942099019956;106.826613544849;10-30- Mbps;online
202306;MOLECOOL;Jakarta Selatan;Mampang Prapatan;Tegal Parang;-;Jl. Mampang Prapatan XIII;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.251615;106.826025;10-30- Mbps;online
202306;MOLECOOL;Jakarta Selatan;Pancoran;Cikoko;-;Jalan Letjend Carrefour Jl. Letjen M.T. Haryono No.4, RT.4/RW.2, Cikoko, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12770;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;5;-6.2436912;106.854904;10-30- Mbps;online
202306;MOLECOOL;Jakarta Selatan;Pancoran;Duren Tiga;-;Jl. Raya Pasar Minggu, Duren Tiga;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.258306;106.843364;10-30- Mbps;online
202306;MOLECOOL;Jakarta Selatan;Pancoran;Duren Tiga;-;Jl.Warung Buncit Raya No.2 Jakarta Selatan 12760;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;4;-6.2600568;106.8292126;10-30- Mbps;online
202306;MOLECOOL;Jakarta Selatan;Pancoran;Duren Tiga;-;Jl.Warung Buncit Raya No.2 Jaksel;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;6;-6.2600568;106.8292126;10-30- Mbps;online
202306;MOLECOOL;Jakarta Selatan;Pancoran;Kalibata;-;Jl. Wr. Buncit Raya;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;1;-6.274818;106.830152027677;10-30- Mbps;online
202306;MOLECOOL;Jakarta Selatan;Pancoran;Kebayoran Baru;-;Jl. Jendral Gatot Subroto Kav 72;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.24435316508758;106.840485468715;10-30- Mbps;online
202306;MOLECOOL;Jakarta Selatan;Pancoran;Pancoran;-;Jl. Raya Pasar Minggu, Median Jl. , Pancoran;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.243782;106.843185;10-30- Mbps;online
202306;MOLECOOL;Jakarta Selatan;Pancoran;Pancoran;-;Jl. Raya Pasar Minggu;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.247816;106.84284;10-30- Mbps;online
202306;MOLECOOL;Jakarta Selatan;Pancoran;Pancoran;-;Jl. Pancoran Timur II;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.247798;106.846861;10-30- Mbps;online
202306;MOLECOOL;Jakarta Selatan;Pancoran;Pancoran;-;Jl. Raya Pasar Minggu No. 2 RT.2/RW.2 Pancoran Jakarat 12780;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;21;-6.24543924159218;106.843556717757;10-30- Mbps;online
202306;MOLECOOL;Jakarta Selatan;Pancoran;Pancoran;-;Jl. Raya Pasar Minggu No. 2 RT.2/RW.2 Pancoran Jakarat 12780;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;21;-6.24543924159218;106.843556717757;10-30- Mbps;online
202306;MOLECOOL;Jakarta Selatan;Pancoran;Pancoran;-;Jl.MT.Haryono kav.62 jaksel;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;24;-6.24397085057392;106.84414127913;10-30- Mbps;online
202306;MOLECOOL;Jakarta Timur;Makasar;Pinang Ranti;-;Jl. Taman Mini I;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.29053107795917;106.880483847167;10-30- Mbps;online
